Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Latin America and the Caribbean,º Latin America and the Caribbean,1979,EFConsTotGHA,14084500.4157246,279615803.043987,145244874.835102,27094087.9082842,132288371.057994,296859845.575219,895187482.836311,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1979,BiocapTotGHA,14084500.4157246,0,171877977.963026,167884876.137911,2076475120.03589,420578972.776522,2850901447.32907,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1980,EFConsTotGHA,15056693.2454085,293065137.346774,161268691.669813,25806756.313635,139028619.147214,317252491.78552,951478389.508365,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1980,BiocapTotGHA,15056693.2454085,0,178445499.213108,167875201.826943,2148376941.09663,422299963.36993,2932054298.75202,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1981,EFConsTotGHA,15916587.5762963,282927265.368842,167054611.319561,28252391.5830413,139051885.113247,313815628.020453,947018368.98144,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1981,BiocapTotGHA,15916587.5762963,0,188547051.229757,168197338.236003,2147838043.30008,425198893.96454,2945697914.30667,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1982,EFConsTotGHA,16479692.2533134,271792890.985112,173274599.895554,27941794.4692353,140059332.734082,310896839.569649,940445149.906946,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1982,BiocapTotGHA,16479692.2533134,0,198600513.624293,167283765.586022,2148868976.46284,424895514.592588,2956128462.51906,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1983,BiocapTotGHA,16868896.404888,0,199178200.97788,166867378.130413,2148069329.09126,426483240.762942,2957467045.36739,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1983,EFConsTotGHA,16868896.404888,250212246.60195,162907566.756398,24536088.2038388,141828198.436606,317772856.430622,914125852.834304,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1984,BiocapTotGHA,18557712.9066967,0,214227318.918017,165788295.683028,2147251598.03548,425981354.03833,2971806279.58155,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1984,EFConsTotGHA,18557712.9066967,256258868.502073,179102518.13374,29334180.1932134,143990123.337433,320273449.11988,947516852.193036,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1985,EFConsTotGHA,20143334.8102373,258025930.21673,181760103.684047,29319904.1321669,146632895.831027,318416176.611354,954298345.285562,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1985,BiocapTotGHA,20143334.8102373,0,225561194.655416,164919949.667282,2142397944.61729,425425115.119479,2978447538.86971,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1986,BiocapTotGHA,19721791.4320433,0,218103452.165416,163779444.635439,2160938601.27765,425072537.476197,2987615826.98675,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1986,EFConsTotGHA,19721791.4320433,274364022.903723,189321674.204758,30787941.3344747,150006564.533815,330245395.46584,994447389.874654,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1987,EFConsTotGHA,21140179.8357242,281060556.010957,198998676.811875,32350892.6273625,153619538.066087,329037709.410448,1016207552.76245,,null
