Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Latin America and the Caribbean,º Latin America and the Caribbean,1961,BiocapPerCap,0.0360001911051792,0,0.474693186495624,0.797520622825063,10.761134736351,1.78462950603662,13.8539782428135,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1961,EFConsPerCap,0.0360001911051792,0.375670065828265,0.414023669667578,0.0690555642678451,0.406671920518144,1.00737217218327,2.30879358357029,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1962,BiocapPerCap,0.0358688254597444,0,0.472945480262058,0.773468648931027,10.4312246661853,1.75055778949444,13.4640654103326,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1962,EFConsPerCap,0.0358688254597444,0.391600954298632,0.394744995605255,0.077261593370298,0.403458002753188,0.954383973008426,2.25731834449554,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1963,BiocapPerCap,0.035304125675703,0,0.487069428221805,0.74941163371118,10.097856375929,1.71220234434848,13.0818439078862,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1963,EFConsPerCap,0.035304125675703,0.395556294857358,0.419853150913803,0.0778385444879868,0.387505667581833,0.903942755922769,2.22000053943945,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1964,BiocapPerCap,0.0357737032319746,0,0.500725015295512,0.727243727021222,9.78533827943091,1.67770642129872,12.7267871462783,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1964,EFConsPerCap,0.0357737032319746,0.400255997421352,0.422118127073317,0.0816949054671761,0.386306273545418,0.924788590645516,2.25093759738475,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1965,EFConsPerCap,0.0371423942959365,0.425346129625528,0.396931975216965,0.072838314129621,0.384415742128238,0.934443599225382,2.25111815462167,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1965,BiocapPerCap,0.0371423942959365,0,0.491599532588837,0.705086423377879,9.49920617447586,1.64440001472082,12.3774345394593,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1966,EFConsPerCap,0.0373163593441157,0.441450505529122,0.40557854870702,0.0814022812889929,0.372269056288925,0.922364459574913,2.26038121073309,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1966,BiocapPerCap,0.0373163593441157,0,0.494419076613173,0.686203491018332,9.2334121065709,1.61256790457635,12.0639189381229,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1967,BiocapPerCap,0.0387234339591284,0,0.510809734868061,0.666439378339419,8.96368358386291,1.57676804572871,11.7564241767582,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1967,EFConsPerCap,0.0387234339591284,0.457934192884503,0.438429911823024,0.0836722935213899,0.371400360780431,0.923109540340331,2.31326973330881,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1968,BiocapPerCap,0.0373678107803588,0,0.489690575145239,0.648119424496704,8.68171435768007,1.54523035953777,11.4021225276401,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1968,EFConsPerCap,0.0373678107803588,0.493837264490462,0.421017535168487,0.0782392238324309,0.378423518189774,0.90244931301965,2.31133466548116,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1969,EFConsPerCap,0.0376617172288872,0.529738099328894,0.414154117488512,0.0756793179660238,0.375163789970433,0.849653483403877,2.28205052538662,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1969,BiocapPerCap,0.0376617172288872,0,0.494896209220518,0.627325436957766,8.41850585818102,1.522721969726,11.1011111913142,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1970,EFConsPerCap,0.0398715294726798,0.582628696851487,0.427965567239482,0.0881334210309827,0.380004015966057,0.853126004452571,2.37172923501326,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1970,BiocapPerCap,0.0398715294726798,0,0.517819676836917,0.612853110995417,8.1705456661464,1.48905352388035,10.8301435073318,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1971,BiocapPerCap,0.0403014634114801,0,0.526205217715048,0.612850610985128,7.89210178370675,1.4639531010136,10.535412176832,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1971,EFConsPerCap,0.0403014634114801,0.60843659145806,0.451208227871826,0.0891336340792494,0.376376206737886,0.873073759555929,2.43852988311443,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1972,BiocapPerCap,0.0385292277589199,0,0.495790737190824,0.599813465474027,7.67085876932117,1.44383192552533,10.2488241252703,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1972,EFConsPerCap,0.0385292277589199,0.64392892377311,0.434689650016103,0.0688198934097824,0.369232617455121,0.873394351052528,2.42859466346556,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1973,BiocapPerCap,0.0393052856887578,0,0.504226920219576,0.581625751947155,7.46673253488537,1.40964163894892,10.0015321316898,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1973,EFConsPerCap,0.0393052856887578,0.714301626222429,0.433094167426916,0.0710875485700768,0.361000598456275,0.886343335923788,2.50513256228824,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1974,BiocapPerCap,0.0408014870786073,0,0.520768491041635,0.569594729990971,7.24823708772375,1.39105050085124,9.77045229668619,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1974,EFConsPerCap,0.0408014870786073,0.757112890354026,0.465542687938312,0.0707668673508937,0.366516441217105,0.947171366512726,2.64791174045167,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1975,BiocapPerCap,0.0404104895129772,0,0.510222505620548,0.555815551997045,7.05136076384203,1.36742308296269,9.52523239393529,,null
