Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Africa,º Africa,1977,EFConsTotGHA,9957075.15394158,131216908.777798,124633103.709497,21807848.3890918,130426166.357739,113870384.211332,531911486.5994,,null
Africa,º Africa,1977,BiocapTotGHA,9957075.15394158,0,127946056.349083,73445346.0519047,459423500.760958,363376150.936604,1034148129.25249,,null
Africa,º Africa,1978,EFConsTotGHA,10541922.6742243,128410912.312821,131216749.75637,22957369.318879,134093741.693646,121619248.459234,548839944.215175,,null
Africa,º Africa,1978,BiocapTotGHA,10541922.6742243,0,132833677.846897,73555151.7997621,458255238.441847,364139968.233035,1039325958.99577,,null
Africa,º Africa,1979,EFConsTotGHA,10619452.2722449,133192040.907855,129935087.122616,23720608.1953433,137617704.248493,126839081.176108,561923973.922662,,null
Africa,º Africa,1979,BiocapTotGHA,10619452.2722449,0,128147638.924768,73680155.2978116,457503566.968751,364984704.254946,1034935517.71852,,null
Africa,º Africa,1980,BiocapTotGHA,10909397.2353591,0,130335997.240681,73675909.5030094,454641235.250444,365530270.437282,1035092809.66678,,null
Africa,º Africa,1980,EFConsTotGHA,10909397.2353591,139626838.708591,133472237.499555,23736733.2481631,142588368.478378,129789111.453641,580122686.623687,,null
Africa,º Africa,1981,EFConsTotGHA,11935763.105246,147829870.931878,142947867.258116,26484115.6474298,149074966.235612,133960264.688536,612232847.866819,,null
Africa,º Africa,1981,BiocapTotGHA,11935763.105246,0,136332838.693482,75454616.6751541,454476470.836291,366981228.988621,1045180918.29879,,null
Africa,º Africa,1982,BiocapTotGHA,12494040.3424334,0,138905584.994806,75044780.9736373,443061896.357537,365136436.882564,1034642739.55098,,null
Africa,º Africa,1982,EFConsTotGHA,12494040.3424334,142020618.991754,145076814.715628,29360784.370763,150367301.144089,139327470.006926,618647029.571593,,null
Africa,º Africa,1983,BiocapTotGHA,12159484.5390445,0,132078438.084154,74857986.3657034,443104061.780014,364731956.313888,1026931927.08281,,null
Africa,º Africa,1983,EFConsTotGHA,12159484.5390445,139779150.074653,142367936.554673,28251431.5962623,155534649.368177,139766400.050502,617859052.183312,,null
Africa,º Africa,1984,BiocapTotGHA,12470162.0853572,0,135742103.013865,74936632.4754374,444348485.923767,367689525.273831,1035186908.77226,,null
Africa,º Africa,1984,EFConsTotGHA,12470162.0853572,141450427.482578,149982904.205274,27946363.9973733,157642304.376939,134431128.934245,623923291.081767,,null
Africa,º Africa,1985,EFConsTotGHA,14435883.8924073,145684707.406303,175429480.40135,27017765.2879393,161155439.514233,131714713.170962,655437989.673195,,null
Africa,º Africa,1985,BiocapTotGHA,14435883.8924073,0,159834188.660154,74544138.3854573,443476211.820557,366697503.944118,1058987926.70269,,null
Africa,º Africa,1986,EFConsTotGHA,15273743.2978175,145035339.535057,179518605.255445,28371550.1253219,163634329.972577,131386543.295212,663220111.48143,,null
Africa,º Africa,1986,BiocapTotGHA,15273743.2978175,0,170630434.761891,74028627.8902469,442063977.524294,365953699.246179,1067950482.72043,,null
Africa,º Africa,1987,BiocapTotGHA,15213219.1296795,0,167049140.424682,73944702.9352398,442038503.506794,366748068.693054,1064993634.68945,,null
Africa,º Africa,1987,EFConsTotGHA,15213219.1296795,153268222.780003,174643224.322818,31985572.6121224,168193462.692789,132910596.621696,676214298.159108,,null
Africa,º Africa,1988,BiocapTotGHA,16397574.5348355,0,177152749.593152,73799928.5783127,442101900.174711,367743672.63168,1077195825.51269,,null
Africa,º Africa,1988,EFConsTotGHA,16397574.5348355,156428567.970892,188041765.246218,34365544.9245792,170927505.214922,132853885.460471,699014843.351917,,null
Africa,º Africa,1989,EFConsTotGHA,17298107.2897415,163271582.549316,193309933.304351,35774976.1141692,175894889.601301,134841108.017707,720390596.876586,,null
Africa,º Africa,1989,BiocapTotGHA,17298107.2897415,0,184365882.791132,73724202.5760052,442014769.333211,369191436.769411,1086594398.7595,,null
Africa,º Africa,1990,BiocapTotGHA,17628714.6496967,0,185123318.357016,73864116.7913651,440705206.104168,370306188.073072,1087627543.97532,,null
Africa,º Africa,1990,EFConsTotGHA,17628714.6496967,163130346.829567,191426341.532345,35359619.9584318,177857407.094101,139215519.68768,724617949.751822,,null
Africa,º Africa,1991,BiocapTotGHA,19234402.0297855,0,202066915.913345,73752912.0742173,439457710.804372,370345341.735104,1104857282.55682,,null
Africa,º Africa,1991,EFConsTotGHA,19234402.0297855,164471579.176201,214463668.563606,30032116.7624523,180769906.019242,137928971.385254,746900643.936542,,null
Africa,º Africa,1992,BiocapTotGHA,18787141.3081131,0,195321230.663262,74432503.3902763,443581122.589247,374726216.552042,1106848214.50294,,null
Africa,º Africa,1992,EFConsTotGHA,18787141.3081131,169875552.500459,216069801.71063,32255300.9536746,186539477.965448,149270699.942211,772797974.380536,,null
Africa,º Africa,1993,BiocapTotGHA,21193503.3669949,0,210795539.250213,84080368.8155421,448680922.007731,387370242.860997,1152120576.30148,,null
Africa,º Africa,1993,EFConsTotGHA,21193503.3669949,173481717.328048,228943274.826608,33000640.8607522,224346163.077625,160367863.632397,841333163.092426,,null
Africa,º Africa,1994,EFConsTotGHA,22531381.6509752,174426082.017495,237720651.275176,31344308.2468194,233068533.474716,162064521.89328,861155478.558461,,null
Africa,º Africa,1994,BiocapTotGHA,22531381.6509752,0,221580310.519263,83925853.7905287,447435453.587277,388487012.940446,1163960012.48849,,null
Africa,º Africa,1995,EFConsTotGHA,22083147.8714089,182105511.391143,235352574.710431,34260289.1876353,239768937.785009,169469556.686969,883040017.632597,,null
Africa,º Africa,1995,BiocapTotGHA,22083147.8714089,0,215027766.46951,83682069.4177107,445505922.391915,387899437.726492,1154198343.87704,,null
Africa,º Africa,1996,BiocapTotGHA,25915144.4326407,0,252978319.688831,83575757.1070943,444741034.595104,387958624.201112,1195168880.02478,,null
Africa,º Africa,1996,EFConsTotGHA,25915144.4326407,193611138.45208,262037206.664978,32139083.2570371,242853923.265051,164869177.547846,921425673.619632,,null
Africa,º Africa,1997,BiocapTotGHA,24643942.9342052,0,233746383.885035,83551984.8372958,442623715.790807,389246127.377489,1173812154.82483,,null
Africa,º Africa,1997,EFConsTotGHA,24643942.9342052,200927270.106127,246636204.793795,35396447.3106113,247011380.500238,173678213.991957,928293459.636933,,null
Africa,º Africa,1998,EFConsTotGHA,26991513.932917,207544987.404942,276189112.921484,36072279.437625,247743519.466679,176057517.801987,970598930.965634,,null
Africa,º Africa,1998,BiocapTotGHA,26991513.932917,0,258886963.172298,83565858.8545118,440779798.541684,390550648.562131,1200774783.06354,,null
Africa,º Africa,1999,BiocapTotGHA,27739031.2849761,0,260956332.301218,83593413.8965617,438513178.783813,392108216.346093,1202910172.61266,,null
Africa,º Africa,1999,EFConsTotGHA,27739031.2849761,201951113.760534,275779253.194333,35182885.2013046,249192169.568272,184196325.009735,974040778.019154,,null
Africa,º Africa,2000,EFConsTotGHA,27540931.373709,210012907.091683,275160412.609216,33312053.4888839,251559983.573425,184640725.220525,982227013.357443,,null
Africa,º Africa,2000,BiocapTotGHA,27540931.373709,0,253032340.035708,83692440.6145689,436667575.079954,394106213.564429,1195039500.66837,,null
Africa,º Africa,2001,EFConsTotGHA,30006694.9332049,230703021.018955,292284246.623539,35838752.2191256,254898072.327863,187750500.607377,1031481287.73006,,null
Africa,º Africa,2001,BiocapTotGHA,30006694.9332049,0,267376605.834817,83824155.361645,434725846.638154,395678590.744276,1211611893.5121,,null
Africa,º Africa,2002,BiocapTotGHA,30713016.432272,0,273499674.245312,83824471.1716876,433801852.74673,395956738.229174,1217795752.82518,,null
Africa,º Africa,2002,EFConsTotGHA,30713016.432272,242646614.990456,304827077.559725,33977354.5680304,257773659.131948,188955284.777872,1058893007.4603,,null
Africa,º Africa,2003,BiocapTotGHA,32032588.7995597,0,291059619.951088,83437106.9218388,430580293.534615,394462473.63475,1231572082.84185,,null
Africa,º Africa,2003,EFConsTotGHA,32032588.7995597,262035751.69432,321445833.120753,36623341.4145921,262572261.438363,192639661.305698,1107349437.77328,,null
Africa,º Africa,2004,EFConsTotGHA,33489315.8144466,287963517.309224,324514210.546649,42439316.561603,269131582.84413,195024069.631368,1152562012.70742,,null
Africa,º Africa,2004,BiocapTotGHA,33489315.8144466,0,297526041.007224,88135842.4727515,460077266.950933,400315998.207058,1279544464.45241,,null
Africa,º Africa,2005,EFConsTotGHA,34572687.9587267,291369797.908459,339842157.898633,44179624.505587,274947352.055157,199482797.903299,1184394418.22986,,null
Africa,º Africa,2005,BiocapTotGHA,34572687.9587267,0,306029553.320587,87715748.95224,457923961.521848,399794770.22196,1286036721.97536,,null
Africa,º Africa,2006,BiocapTotGHA,36746714.6177058,0,321086515.291326,87541917.7196897,457186841.096548,399496424.765778,1302058413.49105,,null
Africa,º Africa,2006,EFConsTotGHA,36746714.6177058,313559431.983769,355842999.078349,45848959.3600709,281553530.050337,202007085.759035,1235558720.84927,,null
Africa,º Africa,2007,BiocapTotGHA,36393834.531461,0,310564413.080216,87441281.6199108,454675677.362285,399462531.442012,1288537738.03588,,null
Africa,º Africa,2007,EFConsTotGHA,36393834.531461,323021432.793332,351737190.64204,44998957.7937136,282349543.530717,204020349.161858,1242521308.45312,,null
Africa,º Africa,2008,EFConsTotGHA,38183361.3969361,349486632.527612,366405133.315732,45779949.9365082,285733013.775264,204844759.772288,1290432850.72434,,null
Africa,º Africa,2008,BiocapTotGHA,38183361.3969361,0,327951545.930454,87686010.2835427,452343058.384566,400565215.406989,1306729191.40249,,null
Africa,º Africa,2009,BiocapTotGHA,40702360.6361161,0,330279119.251313,88086252.1975211,448769765.97285,386457190.715081,1294294688.77288,,null
Africa,º Africa,2009,EFConsTotGHA,40702360.6361161,365009402.392119,369041995.708353,47157891.8058817,286999035.771458,191104702.096328,1300015388.41026,,null
Africa,º Africa,2010,BiocapTotGHA,44099056.5272637,0,354656847.539622,87808537.5883958,447668287.816521,384447100.419648,1318679829.89145,,null
Africa,º Africa,2010,EFConsTotGHA,44099056.5272637,378717391.645372,396925722.741755,49302411.7366372,291450516.645992,187087340.697373,1347582439.99439,,null
Africa,º Africa,2011,BiocapTotGHA,44268022.6596227,0,352953754.338203,82581413.5835205,445700326.324565,371537280.688922,1297040797.59483,,null
Africa,º Africa,2011,EFConsTotGHA,44268022.6596227,379501888.477617,392645974.132668,52500015.6936974,292753603.746527,182055761.190065,1343725265.9002,,null
Africa,º Africa,2012,BiocapTotGHA,47348718.9684032,0,374517909.135044,82531792.5344533,442947347.873882,371245897.512339,1318591666.02412,,null
Africa,º Africa,2012,EFConsTotGHA,47348718.9684032,388869727.49402,418067199.833323,51475567.4753031,295500263.325873,184190401.512536,1385451878.60946,,null
Africa,º Africa,2013,BiocapTotGHA,51433063.7194742,0,396905868.74776,82831654.789126,440444289.126674,372587715.176587,1344202591.55962,,null
Africa,º Africa,2013,EFConsTotGHA,51433063.7194742,408154236.808477,436942352.015942,51361451.8021448,299183153.854019,183514341.107173,1430588599.30723,,null
Africa,º Africa,2014,EFConsTotGHA,54123540.5204325,418204118.395948,449657406.376745,54540558.2440262,300908200.028094,186078532.495294,1463512356.06054,,null
Africa,º Africa,2014,BiocapTotGHA,54123540.5204325,0,410959312.900689,83049848.23887,437626822.88636,373572645.177042,1359332169.72339,,null
